EntryNo,Date,Territory_key,Account_key,Details,Debit,Credit
84.1,"Monday, 26 February 2018",5,10,Payment - Credit Expenses,0,839
102.1,"Sunday, 4 March 2018",5,10,Payment - Credit Expenses,0,773
107.1,"Thursday, 8 March 2018",5,10,Payment - Credit Expenses,0,759
108.1,"Thursday, 8 March 2018",5,10,Payment - Credit Expenses,0,797
109.1,"Friday, 9 March 2018",5,10,Payment - Credit Expenses,0,740
114.1,"Monday, 12 March 2018",5,10,Payment - Credit Expenses,0,793
123.1,"Saturday, 17 March 2018",5,10,Payment - Credit Expenses,0,911
125.1,"Sunday, 18 March 2018",5,10,Payment - Credit Expenses,0,884
129.1,"Thursday, 22 March 2018",5,10,Payment - Credit Expenses,0,732
150.1,"Monday, 2 April 2018",5,10,Payment - Credit Expenses,0,883
152.1,"Wednesday, 4 April 2018",5,10,Payment - Credit Expenses,0,755
158.1,"Friday, 6 April 2018",5,10,Payment - Credit Expenses,0,982
159.1,"Sunday, 8 April 2018",5,10,Payment - Credit Expenses,0,947
161.1,"Monday, 9 April 2018",5,10,Payment - Credit Expenses,0,769
173.1,"Tuesday, 17 April 2018",5,10,Payment - Credit Expenses,0,829
178.1,"Sunday, 22 April 2018",5,10,Payment - Credit Expenses,0,800
180.1,"Sunday, 22 April 2018",5,10,Payment - Credit Expenses,0,1006
184.1,"Tuesday, 24 April 2018",5,10,Payment - Credit Expenses,0,978
192.1,"Sunday, 29 April 2018",5,10,Payment - Credit Expenses,0,702
198.1,"Monday, 30 April 2018",5,10,Payment - Credit Expenses,0,905
205.1,"Friday, 4 May 2018",5,10,Payment - Credit Expenses,0,787
206.1,"Friday, 4 May 2018",5,10,Payment - Credit Expenses,0,982
215.1,"Sunday, 6 May 2018",5,10,Payment - Credit Expenses,0,1049
217.1,"Friday, 11 May 2018",5,10,Payment - Credit Expenses,0,1009
230.1,"Friday, 18 May 2018",5,10,Payment - Credit Expenses,0,959
232.1,"Sunday, 20 May 2018",5,10,Payment - Credit Expenses,0,745
235.1,"Friday, 25 May 2018",5,10,Payment - Credit Expenses,0,1107
240.1,"Monday, 28 May 2018",5,10,Payment - Credit Expenses,0,892
242.1,"Tuesday, 29 May 2018",5,10,Payment - Credit Expenses,0,961
253.1,"Friday, 1 June 2018",5,10,Payment - Credit Expenses,0,735
263.1,"Tuesday, 5 June 2018",5,10,Payment - Credit Expenses,0,938
264.1,"Tuesday, 5 June 2018",5,10,Payment - Credit Expenses,0,1102
272.1,"Thursday, 14 June 2018",5,10,Payment - Credit Expenses,0,1014
277.1,"Friday, 15 June 2018",5,10,Payment - Credit Expenses,0,816
284.1,"Friday, 22 June 2018",5,10,Payment - Credit Expenses,0,1076
292.1,"Tuesday, 26 June 2018",5,10,Payment - Credit Expenses,0,939
304.1,"Sunday, 1 July 2018",5,10,Payment - Credit Expenses,0,866
311.1,"Tuesday, 3 July 2018",5,10,Payment - Credit Expenses,0,874
318.1,"Monday, 9 July 2018",5,10,Payment - Credit Expenses,0,873
322.1,"Tuesday, 10 July 2018",5,10,Payment - Credit Expenses,0,937
327.1,"Saturday, 14 July 2018",5,10,Payment - Credit Expenses,0,904
330.1,"Monday, 16 July 2018",5,10,Payment - Credit Expenses,0,1084
331.1,"Tuesday, 17 July 2018",5,10,Payment - Credit Expenses,0,917
342.1,"Monday, 23 July 2018",5,10,Payment - Credit Expenses,0,700
343.1,"Monday, 23 July 2018",5,10,Payment - Credit Expenses,0,972
350.1,"Sunday, 29 July 2018",5,10,Payment - Credit Expenses,0,875
368.1,"Friday, 3 August 2018",5,10,Payment - Credit Expenses,0,714
375.1,"Tuesday, 7 August 2018",5,10,Payment - Credit Expenses,0,1086
376.1,"Wednesday, 8 August 2018",5,10,Payment - Credit Expenses,0,1106
378.1,"Thursday, 9 August 2018",5,10,Payment - Credit Expenses,0,1115
379.1,"Friday, 10 August 2018",5,10,Payment - Credit Expenses,0,973
386.1,"Sunday, 12 August 2018",5,10,Payment - Credit Expenses,0,751
402.1,"Friday, 24 August 2018",5,10,Payment - Credit Expenses,0,1088
406.1,"Monday, 27 August 2018",5,10,Payment - Credit Expenses,0,1049
411.1,"Wednesday, 29 August 2018",5,10,Payment - Credit Expenses,0,1049
413.1,"Thursday, 30 August 2018",5,10,Payment - Credit Expenses,0,939
414.1,"Thursday, 30 August 2018",5,10,Payment - Credit Expenses,0,1047
423.1,"Saturday, 1 September 2018",5,10,Payment - Credit Expenses,0,726
434.1,"Monday, 10 September 2018",5,10,Payment - Credit Expenses,0,867
442.1,"Thursday, 13 September 2018",5,10,Payment - Credit Expenses,0,1050
451.1,"Sunday, 16 September 2018",5,10,Payment - Credit Expenses,0,765
459.1,"Saturday, 22 September 2018",5,10,Payment - Credit Expenses,0,876
461.1,"Tuesday, 25 September 2018",5,10,Payment - Credit Expenses,0,991
462.1,"Tuesday, 25 September 2018",5,10,Payment - Credit Expenses,0,1085
481.1,"Monday, 1 October 2018",5,10,Payment - Credit Expenses,0,806
482.1,"Monday, 1 October 2018",5,10,Payment - Credit Expenses,0,809
484.1,"Tuesday, 2 October 2018",5,10,Payment - Credit Expenses,0,962
493.1,"Wednesday, 10 October 2018",5,10,Payment - Credit Expenses,0,974
506.1,"Monday, 15 October 2018",5,10,Payment - Credit Expenses,0,775
507.1,"Monday, 15 October 2018",5,10,Payment - Credit Expenses,0,789
511.1,"Wednesday, 17 October 2018",5,10,Payment - Credit Expenses,0,1065
520.1,"Wednesday, 24 October 2018",5,10,Payment - Credit Expenses,0,909
526.1,"Saturday, 27 October 2018",5,10,Payment - Credit Expenses,0,722
527.1,"Saturday, 27 October 2018",5,10,Payment - Credit Expenses,0,861
548.1,"Monday, 5 November 2018",5,10,Payment - Credit Expenses,0,872
552.1,"Wednesday, 7 November 2018",5,10,Payment - Credit Expenses,0,954
555.1,"Thursday, 8 November 2018",5,10,Payment - Credit Expenses,0,929
563.1,"Monday, 12 November 2018",5,10,Payment - Credit Expenses,0,750
564.1,"Monday, 12 November 2018",5,10,Payment - Credit Expenses,0,819
565.1,"Tuesday, 13 November 2018",5,10,Payment - Credit Expenses,0,851
578.1,"Wednesday, 21 November 2018",5,10,Payment - Credit Expenses,0,887
585.1,"Saturday, 24 November 2018",5,10,Payment - Credit Expenses,0,1078
586.1,"Sunday, 25 November 2018",5,10,Payment - Credit Expenses,0,723
587.1,"Sunday, 25 November 2018",5,10,Payment - Credit Expenses,0,808
604.1,"Sunday, 2 December 2018",5,10,Payment - Credit Expenses,0,1061
605.1,"Monday, 3 December 2018",5,10,Payment - Credit Expenses,0,866
609.1,"Thursday, 6 December 2018",5,10,Payment - Credit Expenses,0,961
617.1,"Monday, 10 December 2018",5,10,Payment - Credit Expenses,0,908
618.1,"Tuesday, 11 December 2018",5,10,Payment - Credit Expenses,0,904
621.1,"Friday, 14 December 2018",5,10,Payment - Credit Expenses,0,1031
633.1,"Friday, 21 December 2018",5,10,Payment - Credit Expenses,0,701
639.1,"Tuesday, 25 December 2018",5,10,Payment - Credit Expenses,0,844
643.1,"Friday, 28 December 2018",5,10,Payment - Credit Expenses,0,918
669.1,"Wednesday, 2 January 2019",5,10,Payment - Credit Expenses,0,1196
672.1,"Friday, 4 January 2019",5,10,Payment - Credit Expenses,0,772
675.1,"Saturday, 5 January 2019",5,10,Payment - Credit Expenses,0,1147
685.1,"Monday, 14 January 2019",5,10,Payment - Credit Expenses,0,756
686.1,"Monday, 14 January 2019",5,10,Payment - Credit Expenses,0,889
696.1,"Tuesday, 22 January 2019",5,10,Payment - Credit Expenses,0,1571
709.1,"Wednesday, 30 January 2019",5,10,Payment - Credit Expenses,0,1856
726.1,"Thursday, 7 February 2019",5,10,Payment - Credit Expenses,0,1567
727.1,"Thursday, 7 February 2019",5,10,Payment - Credit Expenses,0,1969
730.1,"Tuesday, 12 February 2019",5,10,Payment - Credit Expenses,0,1378
733.1,"Thursday, 14 February 2019",5,10,Payment - Credit Expenses,0,1916
738.1,"Saturday, 16 February 2019",5,10,Payment - Credit Expenses,0,1448
746.1,"Wednesday, 20 February 2019",5,10,Payment - Credit Expenses,0,1731
751.1,"Tuesday, 26 February 2019",5,10,Payment - Credit Expenses,0,1572
769.1,"Monday, 4 March 2019",5,10,Payment - Credit Expenses,0,1450
774.1,"Friday, 8 March 2019",5,10,Payment - Credit Expenses,0,1423
775.1,"Friday, 8 March 2019",5,10,Payment - Credit Expenses,0,1495
776.1,"Saturday, 9 March 2019",5,10,Payment - Credit Expenses,0,1388
781.1,"Tuesday, 12 March 2019",5,10,Payment - Credit Expenses,0,1488
790.1,"Sunday, 17 March 2019",5,10,Payment - Credit Expenses,0,1708
792.1,"Monday, 18 March 2019",5,10,Payment - Credit Expenses,0,1658
796.1,"Friday, 22 March 2019",5,10,Payment - Credit Expenses,0,1373
817.1,"Tuesday, 2 April 2019",5,10,Payment - Credit Expenses,0,1655
819.1,"Thursday, 4 April 2019",5,10,Payment - Credit Expenses,0,1416
825.1,"Saturday, 6 April 2019",5,10,Payment - Credit Expenses,0,1841
827.1,"Monday, 8 April 2019",5,10,Payment - Credit Expenses,0,1775
828.1,"Tuesday, 9 April 2019",5,10,Payment - Credit Expenses,0,1442
840.1,"Wednesday, 17 April 2019",5,10,Payment - Credit Expenses,0,1554
847.1,"Monday, 22 April 2019",5,10,Payment - Credit Expenses,0,1500
848.1,"Monday, 22 April 2019",5,10,Payment - Credit Expenses,0,1887
851.1,"Wednesday, 24 April 2019",5,10,Payment - Credit Expenses,0,1834
859.1,"Monday, 29 April 2019",5,10,Payment - Credit Expenses,0,1316
865.1,"Tuesday, 30 April 2019",5,10,Payment - Credit Expenses,0,1698
872.1,"Saturday, 4 May 2019",5,10,Payment - Credit Expenses,0,1475
874.1,"Saturday, 4 May 2019",5,10,Payment - Credit Expenses,0,1841
882.1,"Monday, 6 May 2019",5,10,Payment - Credit Expenses,0,1967
884.1,"Saturday, 11 May 2019",5,10,Payment - Credit Expenses,0,1892
897.1,"Saturday, 18 May 2019",5,10,Payment - Credit Expenses,0,1798
899.1,"Monday, 20 May 2019",5,10,Payment - Credit Expenses,0,1397
902.1,"Saturday, 25 May 2019",5,10,Payment - Credit Expenses,0,2076
908.1,"Tuesday, 28 May 2019",5,10,Payment - Credit Expenses,0,1672
909.1,"Wednesday, 29 May 2019",5,10,Payment - Credit Expenses,0,1802
920.1,"Saturday, 1 June 2019",5,10,Payment - Credit Expenses,0,1377
930.1,"Wednesday, 5 June 2019",5,10,Payment - Credit Expenses,0,1758
931.1,"Wednesday, 5 June 2019",5,10,Payment - Credit Expenses,0,2066
939.1,"Friday, 14 June 2019",5,10,Payment - Credit Expenses,0,1902
944.1,"Saturday, 15 June 2019",5,10,Payment - Credit Expenses,0,1529
951.1,"Saturday, 22 June 2019",5,10,Payment - Credit Expenses,0,2017
959.1,"Wednesday, 26 June 2019",5,10,Payment - Credit Expenses,0,1761
972.1,"Monday, 1 July 2019",5,10,Payment - Credit Expenses,0,1624
979.1,"Wednesday, 3 July 2019",5,10,Payment - Credit Expenses,0,1639
987.1,"Tuesday, 9 July 2019",5,10,Payment - Credit Expenses,0,1636
990.1,"Wednesday, 10 July 2019",5,10,Payment - Credit Expenses,0,1757
995.1,"Sunday, 14 July 2019",5,10,Payment - Credit Expenses,0,1695
998.1,"Tuesday, 16 July 2019",5,10,Payment - Credit Expenses,0,2032
999.1,"Wednesday, 17 July 2019",5,10,Payment - Credit Expenses,0,1719
1010.1,"Tuesday, 23 July 2019",5,10,Payment - Credit Expenses,0,1313
1011.1,"Tuesday, 23 July 2019",5,10,Payment - Credit Expenses,0,1823
1019.1,"Monday, 29 July 2019",5,10,Payment - Credit Expenses,0,1641
1036.1,"Saturday, 3 August 2019",5,10,Payment - Credit Expenses,0,1338
1043.1,"Wednesday, 7 August 2019",5,10,Payment - Credit Expenses,0,2036
1044.1,"Thursday, 8 August 2019",5,10,Payment - Credit Expenses,0,2074
1046.1,"Friday, 9 August 2019",5,10,Payment - Credit Expenses,0,2091
1048.1,"Saturday, 10 August 2019",5,10,Payment - Credit Expenses,0,1825
1054.1,"Monday, 12 August 2019",5,10,Payment - Credit Expenses,0,1409
1070.1,"Saturday, 24 August 2019",5,10,Payment - Credit Expenses,0,2040
1075.1,"Tuesday, 27 August 2019",5,10,Payment - Credit Expenses,0,1967
1079.1,"Thursday, 29 August 2019",5,10,Payment - Credit Expenses,0,1967
1081.1,"Friday, 30 August 2019",5,10,Payment - Credit Expenses,0,1761
1082.1,"Friday, 30 August 2019",5,10,Payment - Credit Expenses,0,1964
1091.1,"Sunday, 1 September 2019",5,10,Payment - Credit Expenses,0,1362
1102.1,"Tuesday, 10 September 2019",5,10,Payment - Credit Expenses,0,1626
1110.1,"Friday, 13 September 2019",5,10,Payment - Credit Expenses,0,1968
1119.1,"Monday, 16 September 2019",5,10,Payment - Credit Expenses,0,1434
1127.1,"Sunday, 22 September 2019",5,10,Payment - Credit Expenses,0,1643
1129.1,"Wednesday, 25 September 2019",5,10,Payment - Credit Expenses,0,1858
1130.1,"Wednesday, 25 September 2019",5,10,Payment - Credit Expenses,0,2034
1149.1,"Tuesday, 1 October 2019",5,10,Payment - Credit Expenses,0,1511
1150.1,"Tuesday, 1 October 2019",5,10,Payment - Credit Expenses,0,1517
1152.1,"Wednesday, 2 October 2019",5,10,Payment - Credit Expenses,0,1803
1161.1,"Thursday, 10 October 2019",5,10,Payment - Credit Expenses,0,1827
1174.1,"Tuesday, 15 October 2019",5,10,Payment - Credit Expenses,0,1453
1175.1,"Tuesday, 15 October 2019",5,10,Payment - Credit Expenses,0,1480
1179.1,"Thursday, 17 October 2019",5,10,Payment - Credit Expenses,0,1996
1188.1,"Thursday, 24 October 2019",5,10,Payment - Credit Expenses,0,1704
1194.1,"Sunday, 27 October 2019",5,10,Payment - Credit Expenses,0,1355
1195.1,"Sunday, 27 October 2019",5,10,Payment - Credit Expenses,0,1614
1217.1,"Tuesday, 5 November 2019",5,10,Payment - Credit Expenses,0,1634
1220.1,"Thursday, 7 November 2019",5,10,Payment - Credit Expenses,0,1790
1223.1,"Friday, 8 November 2019",5,10,Payment - Credit Expenses,0,1741
1231.1,"Tuesday, 12 November 2019",5,10,Payment - Credit Expenses,0,1407
1232.1,"Tuesday, 12 November 2019",5,10,Payment - Credit Expenses,0,1536
1234.1,"Wednesday, 13 November 2019",5,10,Payment - Credit Expenses,0,1595
1246.1,"Thursday, 21 November 2019",5,10,Payment - Credit Expenses,0,1662
1253.1,"Sunday, 24 November 2019",5,10,Payment - Credit Expenses,0,2021
1254.1,"Monday, 25 November 2019",5,10,Payment - Credit Expenses,0,1356
1255.1,"Monday, 25 November 2019",5,10,Payment - Credit Expenses,0,1515
1272.1,"Monday, 2 December 2019",5,10,Payment - Credit Expenses,0,1989
1273.1,"Tuesday, 3 December 2019",5,10,Payment - Credit Expenses,0,1624
1277.1,"Friday, 6 December 2019",5,10,Payment - Credit Expenses,0,1803
1285.1,"Tuesday, 10 December 2019",5,10,Payment - Credit Expenses,0,1703
1287.1,"Wednesday, 11 December 2019",5,10,Payment - Credit Expenses,0,1696
1289.1,"Saturday, 14 December 2019",5,10,Payment - Credit Expenses,0,1933
1301.1,"Saturday, 21 December 2019",5,10,Payment - Credit Expenses,0,1315
1307.1,"Wednesday, 25 December 2019",5,10,Payment - Credit Expenses,0,1582
1311.1,"Saturday, 28 December 2019",5,10,Payment - Credit Expenses,0,1721
1337.1,"Thursday, 2 January 2020",5,10,Payment - Credit Expenses,0,2511
1340.1,"Saturday, 4 January 2020",5,10,Payment - Credit Expenses,0,1621
1343.1,"Sunday, 5 January 2020",5,10,Payment - Credit Expenses,0,2408
1353.1,"Tuesday, 14 January 2020",5,10,Payment - Credit Expenses,0,1588
1354.1,"Tuesday, 14 January 2020",5,10,Payment - Credit Expenses,0,1867
1364.1,"Wednesday, 22 January 2020",5,10,Payment - Credit Expenses,0,3130
1377.1,"Thursday, 30 January 2020",5,10,Payment - Credit Expenses,0,3697
1394.1,"Friday, 7 February 2020",5,10,Payment - Credit Expenses,0,3122
1395.1,"Friday, 7 February 2020",5,10,Payment - Credit Expenses,0,3922
1398.1,"Wednesday, 12 February 2020",5,10,Payment - Credit Expenses,0,2745
1401.1,"Friday, 14 February 2020",5,10,Payment - Credit Expenses,0,3817
1406.1,"Sunday, 16 February 2020",5,10,Payment - Credit Expenses,0,2884
1414.1,"Thursday, 20 February 2020",5,10,Payment - Credit Expenses,0,3449
1419.1,"Wednesday, 26 February 2020",5,10,Payment - Credit Expenses,0,3132
1437.1,"Tuesday, 3 March 2020",5,10,Payment - Credit Expenses,0,2888
1442.1,"Saturday, 7 March 2020",5,10,Payment - Credit Expenses,0,2835
1443.1,"Saturday, 7 March 2020",5,10,Payment - Credit Expenses,0,2978
1444.1,"Sunday, 8 March 2020",5,10,Payment - Credit Expenses,0,2765
1449.1,"Wednesday, 11 March 2020",5,10,Payment - Credit Expenses,0,2964
1458.1,"Monday, 16 March 2020",5,10,Payment - Credit Expenses,0,3401
1460.1,"Tuesday, 17 March 2020",5,10,Payment - Credit Expenses,0,3303
1464.1,"Saturday, 21 March 2020",5,10,Payment - Credit Expenses,0,2735
1485.1,"Wednesday, 1 April 2020",5,10,Payment - Credit Expenses,0,3297
1487.1,"Friday, 3 April 2020",5,10,Payment - Credit Expenses,0,2820
1493.1,"Sunday, 5 April 2020",5,10,Payment - Credit Expenses,0,3668
1495.1,"Tuesday, 7 April 2020",5,10,Payment - Credit Expenses,0,3536
1496.1,"Wednesday, 8 April 2020",5,10,Payment - Credit Expenses,0,2872
1508.1,"Thursday, 16 April 2020",5,10,Payment - Credit Expenses,0,3096
1515.1,"Tuesday, 21 April 2020",5,10,Payment - Credit Expenses,0,2987
1516.1,"Tuesday, 21 April 2020",5,10,Payment - Credit Expenses,0,3758
1519.1,"Thursday, 23 April 2020",5,10,Payment - Credit Expenses,0,3652
1527.1,"Tuesday, 28 April 2020",5,10,Payment - Credit Expenses,0,2621
1533.1,"Wednesday, 29 April 2020",5,10,Payment - Credit Expenses,0,3382
1540.1,"Sunday, 3 May 2020",5,10,Payment - Credit Expenses,0,2939
1542.1,"Sunday, 3 May 2020",5,10,Payment - Credit Expenses,0,3667
1550.1,"Tuesday, 5 May 2020",5,10,Payment - Credit Expenses,0,3919
1552.1,"Sunday, 10 May 2020",5,10,Payment - Credit Expenses,0,3769
1565.1,"Sunday, 17 May 2020",5,10,Payment - Credit Expenses,0,3582
1567.1,"Tuesday, 19 May 2020",5,10,Payment - Credit Expenses,0,2782
1570.1,"Sunday, 24 May 2020",5,10,Payment - Credit Expenses,0,4136
1576.1,"Wednesday, 27 May 2020",5,10,Payment - Credit Expenses,0,3331
1577.1,"Thursday, 28 May 2020",5,10,Payment - Credit Expenses,0,3590
1587.1,"Sunday, 31 May 2020",5,10,Payment - Credit Expenses,0,2744
1598.1,"Thursday, 4 June 2020",5,10,Payment - Credit Expenses,0,3502
1599.1,"Thursday, 4 June 2020",5,10,Payment - Credit Expenses,0,4115
1607.1,"Saturday, 13 June 2020",5,10,Payment - Credit Expenses,0,3788
1612.1,"Sunday, 14 June 2020",5,10,Payment - Credit Expenses,0,3046
1619.1,"Sunday, 21 June 2020",5,10,Payment - Credit Expenses,0,4017
1627.1,"Thursday, 25 June 2020",5,10,Payment - Credit Expenses,0,3509
1638.1,"Tuesday, 30 June 2020",5,10,Payment - Credit Expenses,0,3234
1647.1,"Thursday, 2 July 2020",5,10,Payment - Credit Expenses,0,3266
1655.1,"Wednesday, 8 July 2020",5,10,Payment - Credit Expenses,0,3259
1658.1,"Thursday, 9 July 2020",5,10,Payment - Credit Expenses,0,3501
1663.1,"Monday, 13 July 2020",5,10,Payment - Credit Expenses,0,3377
1666.1,"Wednesday, 15 July 2020",5,10,Payment - Credit Expenses,0,4049
1667.1,"Thursday, 16 July 2020",5,10,Payment - Credit Expenses,0,3425
1678.1,"Wednesday, 22 July 2020",5,10,Payment - Credit Expenses,0,2615
1679.1,"Wednesday, 22 July 2020",5,10,Payment - Credit Expenses,0,3632
1687.1,"Tuesday, 28 July 2020",5,10,Payment - Credit Expenses,0,3268
1704.1,"Sunday, 2 August 2020",5,10,Payment - Credit Expenses,0,2665
1711.1,"Thursday, 6 August 2020",5,10,Payment - Credit Expenses,0,4055
1712.1,"Friday, 7 August 2020",5,10,Payment - Credit Expenses,0,4131
1714.1,"Saturday, 8 August 2020",5,10,Payment - Credit Expenses,0,4166
1716.1,"Sunday, 9 August 2020",5,10,Payment - Credit Expenses,0,3635
1722.1,"Tuesday, 11 August 2020",5,10,Payment - Credit Expenses,0,2807
1739.1,"Sunday, 23 August 2020",5,10,Payment - Credit Expenses,0,4063
1743.1,"Wednesday, 26 August 2020",5,10,Payment - Credit Expenses,0,3919
1747.1,"Friday, 28 August 2020",5,10,Payment - Credit Expenses,0,3918
1749.1,"Saturday, 29 August 2020",5,10,Payment - Credit Expenses,0,3509
1750.1,"Saturday, 29 August 2020",5,10,Payment - Credit Expenses,0,3911
1758.1,"Monday, 31 August 2020",5,10,Payment - Credit Expenses,0,2713
1770.1,"Wednesday, 9 September 2020",5,10,Payment - Credit Expenses,0,3239
1779.1,"Saturday, 12 September 2020",5,10,Payment - Credit Expenses,0,3920
1787.1,"Tuesday, 15 September 2020",5,10,Payment - Credit Expenses,0,2856
1795.1,"Monday, 21 September 2020",5,10,Payment - Credit Expenses,0,3272
1797.1,"Thursday, 24 September 2020",5,10,Payment - Credit Expenses,0,3701
1798.1,"Thursday, 24 September 2020",5,10,Payment - Credit Expenses,0,4051
1816.1,"Wednesday, 30 September 2020",5,10,Payment - Credit Expenses,0,3009
1817.1,"Wednesday, 30 September 2020",5,10,Payment - Credit Expenses,0,3021
1820.1,"Thursday, 1 October 2020",5,10,Payment - Credit Expenses,0,3592
1829.1,"Friday, 9 October 2020",5,10,Payment - Credit Expenses,0,3639
1842.1,"Wednesday, 14 October 2020",5,10,Payment - Credit Expenses,0,2894
1843.1,"Wednesday, 14 October 2020",5,10,Payment - Credit Expenses,0,2948
1847.1,"Friday, 16 October 2020",5,10,Payment - Credit Expenses,0,3977
1856.1,"Friday, 23 October 2020",5,10,Payment - Credit Expenses,0,3394
1862.1,"Monday, 26 October 2020",5,10,Payment - Credit Expenses,0,2698
1863.1,"Monday, 26 October 2020",5,10,Payment - Credit Expenses,0,3216
1885.1,"Wednesday, 4 November 2020",5,10,Payment - Credit Expenses,0,3255
1888.1,"Friday, 6 November 2020",5,10,Payment - Credit Expenses,0,3565
